ad_viz_plotval_data-49
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/02/2020,AQS,490050007,1,12,ug/m3 LC,56,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/03/2020,AQS,490050007,1,1.9,ug/m3 LC,11,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/04/2020,AQS,490050007,1,5.4,ug/m3 LC,30,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/05/2020,AQS,490050007,1,10.4,ug/m3 LC,53,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/06/2020,AQS,490050007,1,8.2,ug/m3 LC,46,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/07/2020,AQS,490050007,1,1.2,ug/m3 LC,7,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/08/2020,AQS,490050007,1,2.1,ug/m3 LC,12,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/09/2020,AQS,490050007,1,3,ug/m3 LC,17,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/11/2020,AQS,490050007,1,10.5,ug/m3 LC,54,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/12/2020,AQS,490050007,1,20.5,ug/m3 LC,72,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/13/2020,AQS,490050007,1,14.9,ug/m3 LC,62,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/14/2020,AQS,490050007,1,6.7,ug/m3 LC,37,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/15/2020,AQS,490050007,1,3.3,ug/m3 LC,18,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/16/2020,AQS,490050007,1,3.2,ug/m3 LC,18,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/17/2020,AQS,490050007,1,1.7,ug/m3 LC,9,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/18/2020,AQS,490050007,1,5.6,ug/m3 LC,31,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/19/2020,AQS,490050007,1,7.6,ug/m3 LC,42,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/20/2020,AQS,490050007,1,8,ug/m3 LC,44,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/21/2020,AQS,490050007,1,13.8,ug/m3 LC,60,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/22/2020,AQS,490050007,1,20.3,ug/m3 LC,72,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/23/2020,AQS,490050007,1,22,ug/m3 LC,75,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/24/2020,AQS,490050007,1,1.7,ug/m3 LC,9,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/25/2020,AQS,490050007,1,4.3,ug/m3 LC,24,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/26/2020,AQS,490050007,1,7.4,ug/m3 LC,41,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/27/2020,AQS,490050007,1,16.6,ug/m3 LC,65,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/28/2020,AQS,490050007,1,17.2,ug/m3 LC,66,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
02/29/2020,AQS,490050007,1,12.6,ug/m3 LC,58,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/01/2020,AQS,490050007,1,1.2,ug/m3 LC,7,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/02/2020,AQS,490050007,1,6.1,ug/m3 LC,34,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/03/2020,AQS,490050007,1,8,ug/m3 LC,44,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/04/2020,AQS,490050007,1,10.1,ug/m3 LC,53,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/05/2020,AQS,490050007,1,10.3,ug/m3 LC,53,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/06/2020,AQS,490050007,1,14.8,ug/m3 LC,62,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/07/2020,AQS,490050007,1,6.8,ug/m3 LC,38,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/08/2020,AQS,490050007,1,2.7,ug/m3 LC,15,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/11/2020,AQS,490050007,1,4.1,ug/m3 LC,23,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/12/2020,AQS,490050007,1,3.4,ug/m3 LC,19,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/13/2020,AQS,490050007,1,6.3,ug/m3 LC,35,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/14/2020,AQS,490050007,1,2.3,ug/m3 LC,13,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/15/2020,AQS,490050007,1,1.6,ug/m3 LC,9,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/16/2020,AQS,490050007,1,3.7,ug/m3 LC,21,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/17/2020,AQS,490050007,1,3.1,ug/m3 LC,17,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/18/2020,AQS,490050007,1,1.9,ug/m3 LC,11,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/19/2020,AQS,490050007,1,2.2,ug/m3 LC,12,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/20/2020,AQS,490050007,1,3.5,ug/m3 LC,19,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/21/2020,AQS,490050007,1,3.6,ug/m3 LC,20,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
03/22/2020,AQS,490050007,1,2.7,ug/m3 LC,15,Smithfield,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,30860,"Logan, UT-ID",49,Utah,5,Cache,41.842649,-111.852199
