ad_viz_plotval_data-41
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/07/2021,AQS,410010004,3,7.3,ug/m3 LC,41,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/08/2021,AQS,410010004,3,7.6,ug/m3 LC,42,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/09/2021,AQS,410010004,3,6.9,ug/m3 LC,38,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/10/2021,AQS,410010004,3,5.7,ug/m3 LC,32,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/11/2021,AQS,410010004,3,3.6,ug/m3 LC,20,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/12/2021,AQS,410010004,3,4.1,ug/m3 LC,23,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/13/2021,AQS,410010004,3,5.3,ug/m3 LC,29,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/14/2021,AQS,410010004,3,7.3,ug/m3 LC,41,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/15/2021,AQS,410010004,3,8.4,ug/m3 LC,47,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/16/2021,AQS,410010004,3,5.2,ug/m3 LC,29,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/17/2021,AQS,410010004,3,5.2,ug/m3 LC,29,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/18/2021,AQS,410010004,3,3.9,ug/m3 LC,22,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/19/2021,AQS,410010004,3,11.7,ug/m3 LC,56,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/20/2021,AQS,410010004,3,9.1,ug/m3 LC,51,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/21/2021,AQS,410010004,3,9.2,ug/m3 LC,51,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/22/2021,AQS,410010004,3,9.5,ug/m3 LC,52,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/23/2021,AQS,410010004,3,3.4,ug/m3 LC,19,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/24/2021,AQS,410010004,3,4.8,ug/m3 LC,27,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/25/2021,AQS,410010004,3,5.6,ug/m3 LC,31,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/26/2021,AQS,410010004,3,3,ug/m3 LC,17,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/27/2021,AQS,410010004,3,3.7,ug/m3 LC,21,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
02/28/2021,AQS,410010004,3,6.3,ug/m3 LC,35,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/01/2021,AQS,410010004,3,5.8,ug/m3 LC,32,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/02/2021,AQS,410010004,3,8.6,ug/m3 LC,48,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/03/2021,AQS,410010004,3,6.5,ug/m3 LC,36,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/04/2021,AQS,410010004,3,7.9,ug/m3 LC,44,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/05/2021,AQS,410010004,3,6.5,ug/m3 LC,36,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/06/2021,AQS,410010004,3,3,ug/m3 LC,17,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/07/2021,AQS,410010004,3,2.4,ug/m3 LC,13,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/08/2021,AQS,410010004,3,5.7,ug/m3 LC,32,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/09/2021,AQS,410010004,3,5.6,ug/m3 LC,31,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/10/2021,AQS,410010004,3,5.9,ug/m3 LC,33,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/11/2021,AQS,410010004,3,4.8,ug/m3 LC,27,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/12/2021,AQS,410010004,3,5.5,ug/m3 LC,31,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
