ad_viz_plotval_data-43
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
01/24/2020,AQS,320030043,3,7.3,ug/m3 LC,41,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
01/25/2020,AQS,320030043,3,8.6,ug/m3 LC,48,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
01/26/2020,AQS,320030043,3,8.4,ug/m3 LC,47,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
01/27/2020,AQS,320030043,3,2.8,ug/m3 LC,16,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
01/28/2020,AQS,320030043,3,6.1,ug/m3 LC,34,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
01/29/2020,AQS,320030043,3,3.4,ug/m3 LC,19,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
01/30/2020,AQS,320030043,3,4,ug/m3 LC,22,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
01/31/2020,AQS,320030043,3,6.2,ug/m3 LC,34,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
02/01/2020,AQS,320030043,3,7,ug/m3 LC,39,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
02/02/2020,AQS,320030043,3,9.5,ug/m3 LC,52,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
